peak,n_celltypes,magnitude,uniformity,non_additivity,sparsity,gini
chr10:69319202-69319703,3,0.4994191510724891,0.26673810937139425,0.9330067879393397,0.9285714285714286,0.9307549017352379
chr10:102803099-102803600,3,0.6504546039426964,0.2668205459234434,0.9330049085809241,0.9285714285714286,0.9307821255689459
chr5:91279577-91280078,3,0.492414809095318,0.2668187211881986,0.9329960149111565,0.9285714285714286,0.9308002218238465
chr12:52610316-52610817,3,0.6332564054002158,0.2668132005960525,0.9329932417603004,0.9285714285714286,0.9308027572793742
chr16:981341-981842,3,0.35276003811733636,0.26682481801272173,0.932990988455135,0.9285714285714286,0.930793111861038
chr9:121358717-121359218,3,0.6182944860485852,0.2667202160825782,0.9329663894930031,0.9285714285714286,0.9307300847448697
chr3:71702594-71703095,3,0.6171520832394667,0.26681781681875294,0.9329660744259332,0.9285714285714286,0.9307894034693794
chr7:140084888-140085389,4,1.1330512599770186,0.2968219953832037,0.9329657518944209,0.9047619047619048,0.9189939937248315
chr8:6405630-6406131,3,0.5303557065239121,0.26679079566038433,0.9329629210373792,0.9285714285714286,0.9307996163618267
chr5:65845242-65845743,3,0.7275666848856317,0.2668363953680431,0.932949521976683,0.9285714285714286,0.9307618856473594
chr4:40309299-40309800,3,0.4912306908856131,0.2668350008750701,0.932943496916084,0.9285714285714286,0.9307680743792284
chr12:9773496-9773997,3,0.5367712159767012,0.26672664236594085,0.9329386223834869,0.9285714285714286,0.9307165793087331
chr2:238381676-238382177,3,1.3340953330607297,0.26669074905289164,0.9329376608541048,0.9285714285714286,0.9308129826486873
chr15:75047069-75047570,3,0.5996723477381692,0.2668025113594548,0.9329372424272487,0.9285714285714286,0.9307332418923612
chr12:46383216-46383717,3,0.3209984839018666,0.26673146781019436,0.9329288050259125,0.9285714285714286,0.9307122559835349
chr19:44723817-44724318,3,0.6770257410244669,0.26680977443095905,0.9329282206834555,0.9285714285714286,0.9307774174703501
chr22:26547356-26547857,3,0.9100283169237418,0.26682649452051627,0.9329263281792153,0.9285714285714286,0.9307687414753025
chr6:157536000-157536501,3,0.5284764622920484,0.2667395614472178,0.9329246929732118,0.9285714285714286,0.9307115485640031
chr1:40862202-40862703,3,0.4893694537885703,0.26683059782010693,0.9329246268521673,0.9285714285714286,0.9307655634326248
chr17:10020031-10020532,3,0.6928757730533814,0.26677266682785084,0.9329181563147588,0.9285714285714286,0.9307148025841433
chr19:35358193-35358694,3,0.7744123076976123,0.26675652755394996,0.9329160303703868,0.9285714285714286,0.9307882751822089
chr1:100440090-100440591,3,0.4213193082939244,0.2668091138323224,0.9329122405980204,0.9285714285714286,0.9307213995730145
chr22:45683183-45683684,3,1.002966112956643,0.2668366386061803,0.9329096837077248,0.9285714285714286,0.9307325231983202
chr17:35142072-35142573,3,0.46753708487501705,0.2667761389686035,0.9329020665429787,0.9285714285714286,0.9307069268539555
chr13:73943307-73943808,3,0.6298089127250415,0.26679953991931965,0.9329001315775074,0.9285714285714286,0.9307688085426219
chr10:99532584-99533085,3,0.7092824748533507,0.26684640661697095,0.9328952114765403,0.9285714285714286,0.9307331461553513
chr2:234571963-234572464,3,0.44238952926497627,0.26671132041972306,0.9328805098541015,0.9285714285714286,0.9307816571242524
chr10:1209207-1209708,3,1.7396951762805746,0.266843109895393,0.9328640023830036,0.9285714285714286,0.9307081590156606
chr14:92494965-92495466,3,0.4813829500469741,0.2668532603744172,0.9328629787680573,0.9285714285714286,0.9307196823631341
chr4:3046117-3046618,4,0.8823227378579556,0.2968682398631714,0.9328574059962527,0.9047619047619048,0.9189937166101749
chr21:37009777-37010278,3,0.5245591179414884,0.2668465218850923,0.9328535615935273,0.9285714285714286,0.9307280549249008
chr4:122003238-122003739,3,1.5643095291633142,0.26682792830492574,0.9328482807125646,0.9285714285714286,0.9306918871887172
chr22:35299936-35300437,3,0.5255646727296321,0.26681491066034685,0.9328478945836093,0.9285714285714286,0.9307404036959721
chr9:21789400-21789901,3,0.3929538252272425,0.26681560611189453,0.9328469874839213,0.9285714285714286,0.9307397610077749
chr8:6800753-6801254,4,1.0293916896342457,0.296531179732905,0.9328424724155325,0.9047619047619048,0.9192768903432594
chr21:44854264-44854765,3,0.5111799535902711,0.26684887134029334,0.9328314558724647,0.9285714285714286,0.930691648992148
chr13:98476441-98476942,4,0.575893733365148,0.29731488437920556,0.9328300893256013,0.9047619047619048,0.919243115475614
chr6:170088449-170088950,4,0.9429431968451786,0.2951467796576189,0.9328273060197035,0.9047619047619048,0.920091977300288
chr6:26086160-26086661,3,0.4802964659546937,0.26685962883536735,0.9328252936788232,0.9285714285714286,0.9306978699233329
chr17:74558327-74558828,3,1.9233779453327473,0.26684475098543275,0.9328250892894362,0.9285714285714286,0.9307181088136746
chr7:131111153-131111654,3,0.519690653266942,0.2668201628338563,0.9328246718637789,0.9285714285714286,0.9306761278372331
chr1:151568713-151569214,3,0.47190586736624546,0.2668611899737537,0.9328212939545953,0.9285714285714286,0.9307000196475045
chr16:29111850-29112351,3,0.5230911422364429,0.2668613191624643,0.9328202707661192,0.9285714285714286,0.930700176774626
chr18:3262485-3262986,3,0.49569588927408914,0.2668125272478515,0.9328127056099083,0.9285714285714286,0.9307254590007366
chr21:45439033-45439534,3,0.5879643732951725,0.2668638348564464,0.9328072635327235,0.9285714285714286,0.9306929342839493
chr2:101191065-101191566,3,0.7235699018452587,0.26684892117324366,0.9328046939836643,0.9285714285714286,0.9307076083899372
chr2:218316515-218317016,3,0.4464017895834108,0.26672684421614873,0.9327976163909373,0.9285714285714286,0.9307390562356971
chr15:75699941-75700442,3,0.6437225691439892,0.2667151332174517,0.9327923255884433,0.9285714285714286,0.9307387950371858
chr17:75721091-75721592,3,0.3911026179729567,0.26679506218087756,0.9327884681603226,0.9285714285714286,0.9307193896246413
chr17:15440290-15440791,3,0.8238055932603419,0.26686631884551726,0.9327810006464752,0.9285714285714286,0.9306730197023311
chr9:15552680-15553181,3,0.4577178319037908,0.266867542531482,0.9327809504553468,0.9285714285714286,0.9306838340347411
chr14:23966577-23967078,4,0.8775818211737532,0.29699051466176557,0.9327744414968734,0.9047619047619048,0.9188925823959041
chr2:8602781-8603282,3,1.3545324708201647,0.26683787648225443,0.932773369726101,0.9285714285714286,0.9306992905896014
chr16:85915062-85915563,3,0.601362436733787,0.2667872505590577,0.9327725021769386,0.9285714285714286,0.9306400276263869
chr3:117036429-117036930,3,0.5607914119235337,0.26686217731948453,0.9327717137379837,0.9285714285714286,0.9306631595298491
chr3:149473593-149474094,4,1.4896693126737681,0.2967202759466132,0.9327665494421633,0.9047619047619048,0.9199579789968555
chr13:27523303-27523804,3,1.096609477635709,0.2668383731522456,0.9327657169450123,0.9285714285714286,0.930695754821566
chr17:78122123-78122624,3,0.8603338404148451,0.26686079839861215,0.9327641670046676,0.9285714285714286,0.9306846028212011
chr19:33160390-33160891,4,0.9923736951201536,0.29665272298700485,0.9327615055327346,0.9047619047619048,0.9193878522044316
chr16:4734157-4734658,3,0.32440036258621924,0.26687052762452923,0.9327606252439532,0.9285714285714286,0.9306749023571922
chr10:48574184-48574685,4,1.2036512252588958,0.2969942606339341,0.9327488087503446,0.9047619047619048,0.91937104984749
chr10:5564077-5564578,3,0.715060843617324,0.26683024099691194,0.9327476116263685,0.9285714285714286,0.9306905510623934
chr8:20186372-20186873,3,0.6241798845341844,0.26683521471049004,0.9327462263880558,0.9285714285714286,0.9306373021889138
chr18:2654901-2655402,3,0.4733709192488381,0.26687219920165683,0.9327443813502306,0.9285714285714286,0.9306684083681764
chr5:172918278-172918779,3,0.7893020418575301,0.2667760704627293,0.9327303802582309,0.9285714285714286,0.9306156869726031
chr7:157613126-157613627,4,0.668244843421619,0.29710474898353756,0.9327295197988923,0.9047619047619048,0.9188625673011035
chr1:247358885-247359386,3,0.5580224203365005,0.26681693143711116,0.9327293388130646,0.9285714285714286,0.930686258755692
chr6:85449346-85449847,3,0.594738610816666,0.26681916410231404,0.9327261869690665,0.9285714285714286,0.9306221733992353
chr12:124927687-124928188,3,0.5968475202609431,0.2668487513017033,0.9327185552969448,0.9285714285714286,0.9306711843016425
chr20:35741419-35741920,3,0.4866079798584409,0.26687882433303045,0.9327184153397498,0.9285714285714286,0.9306429389823899
chr9:133185998-133186499,4,1.0324943152793307,0.29546758292384534,0.9327149910531297,0.9047619047619048,0.9198675396651904
chr10:112140086-112140587,3,0.5906944575113077,0.26676530306388174,0.9327051191028015,0.9285714285714286,0.9306872202204723
chr2:38978473-38978974,3,1.8801647482612396,0.2668278704580041,0.9327048266779736,0.9285714285714286,0.9306127483343409
chr15:89416233-89416734,3,0.5506961863509588,0.26681800568004077,0.9327047779671839,0.9285714285714286,0.9306746785723194
chr1:93751846-93752347,4,0.9578884773410016,0.29741214400676463,0.9327043041707367,0.9047619047619048,0.919279427331302
chr22:45638963-45639464,3,0.6030885888247064,0.26682949207226575,0.9327039030957167,0.9285714285714286,0.9306126509506896
chr12:32482173-32482674,3,0.46326510903477525,0.266882223884376,0.9326976783798455,0.9285714285714286,0.9306430928469888
chr5:58238687-58239188,3,1.0344164518571692,0.2668831106212392,0.9326940398532307,0.9285714285714286,0.9306304418857532
chr1:244325811-244326312,3,0.5532215592223246,0.26687766062566776,0.9326915666324855,0.9285714285714286,0.9306455685640508
chr19:7691547-7692048,3,0.5077625987370102,0.26688435626935436,0.9326888875340503,0.9285714285714286,0.9306378539631971
chr13:42990587-42991088,3,0.6067291988541729,0.26686913167918613,0.9326878419845895,0.9285714285714286,0.93064922556605
chr2:64652282-64652783,3,0.4657126139596399,0.26677131169488116,0.9326859816590768,0.9285714285714286,0.9306768778573002
chr19:2888865-2889366,3,1.1114514812542562,0.2668292797829728,0.9326859485965934,0.9285714285714286,0.9306029011416529
chr19:38693781-38694282,3,0.38095524833538413,0.2668755088907694,0.9326772436652544,0.9285714285714286,0.9306135465678839
chr4:77196761-77197262,4,1.6951838013973133,0.2967626975360157,0.9326769614714817,0.9047619047619048,0.919896794193929
chr3:194103410-194103911,3,0.484623389450199,0.26686071793849697,0.9326750476459499,0.9285714285714286,0.9306059437313567
chr13:32426054-32426555,3,0.3859943066290524,0.2668836166643521,0.9326658665083767,0.9285714285714286,0.9306116777167737
chr9:133701418-133701919,4,0.7237763988454695,0.2966342482306326,0.9326557514751302,0.9047619047619048,0.919991828733502
chr17:82200719-82201220,3,0.5960132416516795,0.2668630480458875,0.9326532294641856,0.9285714285714286,0.9306371189934111
chr5:176619120-176619621,3,0.4163848929082683,0.2668737278140939,0.9326464091065075,0.9285714285714286,0.9306296719411944
chr3:119463655-119464156,3,0.39097554355589315,0.26682984592231157,0.9326461489328173,0.9285714285714286,0.9306444542167426
chr8:130194618-130195119,3,0.5646012974382889,0.26683637214497663,0.9326383632969464,0.9285714285714286,0.9306390786360659
chr11:128290438-128290939,3,0.34440101193578077,0.26686506750011657,0.9326368878877015,0.9285714285714286,0.9306291848938881
chr5:132100785-132101286,3,1.7458746071991975,0.2668930019557121,0.9326352294711833,0.9285714285714286,0.9305999376754681
chr9:128899524-128900025,3,0.6865673929297543,0.2668948906130033,0.9326319953011265,0.9285714285714286,0.9306001834764374
chr10:119301268-119301769,3,0.5033476627792175,0.2668735440769699,0.9326236447465124,0.9285714285714286,0.9306200339425793
chr13:105139682-105140183,3,0.4951475947241951,0.2668967921433608,0.9326202479393039,0.9285714285714286,0.9306033162656187
chr9:133340233-133340734,4,1.4376723059987528,0.2970732385583466,0.9326165305691512,0.9047619047619048,0.9188756567858871
chr14:87999225-87999726,3,0.6831526917772535,0.26688203154909584,0.9325966839819712,0.9285714285714286,0.9306047785429074
chr14:73640912-73641413,3,1.1139852782560504,0.26685148757743,0.9325909059971011,0.9285714285714286,0.9305570582850003
chr2:1509132-1509633,3,0.5267077630562319,0.26687844330966976,0.9325888954977049,0.9285714285714286,0.9305638907024205
chr19:39440146-39440647,3,1.6167730270130622,0.2668991815865395,0.9325881667441644,0.9285714285714286,0.9305910811803775
chr1:8899837-8900338,3,1.089656806863271,0.26689253159932325,0.9325764371265655,0.9285714285714286,0.9305911190164865
chr1:151867710-151868211,3,0.6599986006542817,0.2668860667226878,0.9325704834928668,0.9285714285714286,0.9305917899258892
chr12:112116533-112117034,4,0.8422987249472779,0.29518617736566455,0.9325699304989452,0.9047619047619048,0.9198237255104301
chr19:29665108-29665609,3,0.5834623995227226,0.2668092189283361,0.9325688084362901,0.9285714285714286,0.9306132342781995
chr12:52870428-52870929,3,0.4877277800397858,0.26687177064736683,0.9325686610477845,0.9285714285714286,0.9305965378810636
chr2:190649284-190649785,3,0.3210170430659173,0.266785749089291,0.9325649588442595,0.9285714285714286,0.9306162609930201
chr20:4961707-4962208,3,0.44227613190139303,0.2669095482507206,0.9325526172477022,0.9285714285714286,0.9305613723738617
chr9:134476193-134476694,4,1.2074913576309578,0.2953473590201526,0.9325367664921723,0.9047619047619048,0.9178707859354954
chr17:77666785-77667286,4,0.6056823313110825,0.29666566376307796,0.9325317718259017,0.9047619047619048,0.9197788993230122
chr2:241108627-241109128,3,1.3502678920478448,0.2668360784951942,0.9325143097178957,0.9285714285714286,0.9305814620016415
chr9:21286575-21287076,4,1.0051145582685226,0.29715265742250363,0.9325119944609436,0.9047619047619048,0.9191546015953762
chr1:168392092-168392593,3,0.508396654772767,0.2667977835720939,0.9325103725503546,0.9285714285714286,0.9305877679377853
chr1:64987513-64988014,3,0.533088539349327,0.2668787301030978,0.932510293411149,0.9285714285714286,0.9305679993810118
chr14:103334905-103335406,3,0.5102296836125995,0.2669032875717151,0.9325062002671488,0.9285714285714286,0.9305269036554645
chr1:10917831-10918332,3,1.5333182298043715,0.266867782790139,0.9324743498808357,0.9285714285714286,0.930498341011711
chr1:18907100-18907601,4,1.5432356292142395,0.2966956643668215,0.9324739322854397,0.9047619047619048,0.9184162812849203
chr4:168759874-168760375,3,0.7093134957177896,0.26687175071221075,0.9324732362276363,0.9285714285714286,0.9305532176277299
chr10:49539384-49539885,3,0.45256356543458476,0.2669037792834188,0.9324693466493348,0.9285714285714286,0.9305060463052239
chr16:4534378-4534879,4,1.8524431276524418,0.2950532558387461,0.9324663297255077,0.9047619047619048,0.9205008813633955
chr17:10028144-10028645,3,1.240110997999536,0.2669000108378563,0.932464469879579,0.9285714285714286,0.9305399958483471
chr5:180799834-180800335,3,1.0905977016020063,0.2668258129866194,0.9324624337851494,0.9285714285714286,0.930559195414586
chr16:57648121-57648622,5,1.1291207210753162,0.31647967482954237,0.9324621250891902,0.8809523809523809,0.9089643988027577
chr1:234230448-234230949,3,1.5809441444315546,0.2669218423792129,0.9324591695702134,0.9285714285714286,0.9305096668210333
chr7:129502185-129502686,3,0.2551031813446477,0.2669204654528243,0.9324557945553613,0.9285714285714286,0.930525901938535
chr12:49945444-49945945,3,0.6817209426173332,0.2668394140950542,0.9324525964616652,0.9285714285714286,0.9305515931135458
chr10:124671734-124672235,3,1.4892193162987815,0.26690771035105687,0.9324475426074422,0.9285714285714286,0.9305294541095007
chr12:28253270-28253771,3,1.3481226294769997,0.266899269900567,0.9324473790531451,0.9285714285714286,0.9305327288424345
chr10:119370023-119370524,3,0.5204627627592668,0.2668131880665585,0.9324402169433968,0.9285714285714286,0.9305511392274137
chr5:54744299-54744800,3,0.4758530766793435,0.2668059954163654,0.93243551828258,0.9285714285714286,0.9305502669313516
chr4:38856477-38856978,3,0.536547157308852,0.2669204190443116,0.9324302659964215,0.9285714285714286,0.9304910459235021
chr2:208025395-208025896,3,0.5035834426930521,0.26693093774777976,0.9324294762006609,0.9285714285714286,0.9305060974249239
chr2:101623046-101623547,5,0.7871555214297773,0.3155283229139924,0.9324294007437953,0.8809523809523809,0.9073291572183784
chr5:14545196-14545697,3,0.5185214557646833,0.26689724207011073,0.9324273967319672,0.9285714285714286,0.9304805859777308
chr8:19686896-19687397,3,0.9540015804432769,0.2669257042004722,0.9324248246845389,0.9285714285714286,0.9305103374748512
chr3:157089729-157090230,4,0.8779702398648501,0.29558622808279705,0.9324172757181548,0.9047619047619048,0.9200335844921591
chr9:121074652-121075153,3,0.3591242087380934,0.26689286985621835,0.9324043193221496,0.9285714285714286,0.9304668408102247
chr18:830278-830779,4,0.547710622747226,0.29733239920913784,0.9324040674485196,0.9047619047619048,0.9186251547408094
chr16:31354342-31354843,3,0.5266109226537696,0.2669314615717577,0.9323869975968218,0.9285714285714286,0.9304716205934723
chr22:28829329-28829830,4,1.0955214638935356,0.29303944379028096,0.9323743873522792,0.9047619047619048,0.921383701218623
chr6:30828392-30828893,3,0.4330416747757838,0.26689219219125354,0.9323666341420963,0.9285714285714286,0.930446412375146
chr19:10815081-10815582,3,0.836070943251814,0.26694349211995555,0.9323555062963308,0.9285714285714286,0.9304688801271884
chr9:63337832-63338333,3,0.7433256409907706,0.26686031681526556,0.9323507102351195,0.9285714285714286,0.9304987098611663
chr1:150213464-150213965,4,0.49855269953673204,0.29772795666135177,0.9323500451004108,0.9047619047619048,0.9187595486346294
chr15:31397205-31397706,3,0.43259789393203485,0.2669435161648112,0.9323437254870172,0.9285714285714286,0.9304658367815241
chr12:101747663-101748164,3,2.1522277204176468,0.2669465049000458,0.9323397520158601,0.9285714285714286,0.9304556137683573
chr22:47918440-47918941,3,1.8330788618668594,0.26692457347157084,0.9323369852327744,0.9285714285714286,0.9304742450396634
chr1:236524312-236524813,3,0.5071738805367599,0.2669259101508643,0.9323362008537686,0.9285714285714286,0.9304396143924856
chr5:54159097-54159598,4,1.2735742266025698,0.2976366179265566,0.9323328499996227,0.9047619047619048,0.918594240436399
chr6:130453208-130453709,3,0.6943139810422905,0.26694302481453897,0.9323293022436704,0.9285714285714286,0.930444111485085
chr7:931340-931841,3,0.6087504992614827,0.2669482341537106,0.932328132898351,0.9285714285714286,0.9304547515579756
chr1:223726595-223727096,4,0.548535410924619,0.2977137605577683,0.9323251910094048,0.9047619047619048,0.9191634482458191
chr2:152594258-152594759,3,0.6567807048822729,0.26691484790027153,0.9323247613961057,0.9285714285714286,0.9304297260500048
chr10:394065-394566,3,1.380104471848121,0.2668881216112814,0.9323232069246081,0.9285714285714286,0.9304792208131549
chr9:87516821-87517322,4,0.7655637962192909,0.2969621652582208,0.9323223810827739,0.9047619047619048,0.9191046716348031
chr2:196171976-196172477,3,0.45547629898915576,0.26692482904906817,0.9323214206946245,0.9285714285714286,0.9304672771151125
chr10:49190535-49191036,3,0.6422383847983312,0.2668738672981983,0.9323206852808482,0.9285714285714286,0.9304814567331394
chr1:161359283-161359784,3,1.7105949610530446,0.2669326951673291,0.9323139635969407,0.9285714285714286,0.9304297347040179
chr2:234295583-234296084,4,0.8760827103468929,0.2976553859508388,0.9323130067098401,0.9047619047619048,0.9186667730703824
chr9:108631829-108632330,4,1.5919545551955199,0.2974653552850679,0.9323052281185829,0.9047619047619048,0.9192964803718268
chr4:109560807-109561308,3,0.5628661888246702,0.26693792643485165,0.9322981241140436,0.9285714285714286,0.9304515842507783
chr12:104740618-104741119,4,0.8620196816280056,0.2952267688530593,0.9322972525844211,0.9047619047619048,0.9205087090495145
chr4:38655106-38655607,3,0.625889087957993,0.26694741309812675,0.932290889234759,0.9285714285714286,0.9304235750790634
chr1:179081757-179082258,3,0.4177637614740341,0.2669499526161946,0.9322896259529054,0.9285714285714286,0.9304409873468249
chr22:23242994-23243495,3,0.40297749498059326,0.2669174801805012,0.9322840414989657,0.9285714285714286,0.9304529438903091
chr2:226801016-226801517,4,0.762769724780307,0.2966248100519045,0.9322812109671653,0.9047619047619048,0.9199804043021832
chr7:150580180-150580681,4,1.458987977504502,0.29647078157751017,0.9322667095028648,0.9047619047619048,0.9195876387972015
chr4:83107996-83108497,3,0.6782513605875687,0.2669404629334439,0.9322591089602781,0.9285714285714286,0.9304335759353826
chr11:12134145-12134646,3,1.58527411944226,0.26695357736511266,0.9322574131426629,0.9285714285714286,0.9304072941370647
chr10:27101418-27101919,3,0.39689856314715993,0.2669299815420711,0.932256190083013,0.9285714285714286,0.9304362317137246
chr12:92504622-92505123,4,0.8727204289761009,0.2978637945249259,0.932252194798356,0.9047619047619048,0.9188993791396105
chr11:116931515-116932016,3,0.5097677455694676,0.2669616010238208,0.9322503942861887,0.9285714285714286,0.9304123695699028
chr17:79837808-79838309,5,1.0335177601965684,0.3174487315583065,0.932236403536062,0.8809523809523809,0.9081922903491686
chr6:132587384-132587885,4,0.8239061320517792,0.29749064420137705,0.9322238282131219,0.9047619047619048,0.9183497090726029
chr16:89923030-89923531,4,1.0648240541610476,0.296297835690652,0.93222301410749,0.9047619047619048,0.9196873406199533
chr8:33554732-33555233,4,0.9356076324577222,0.29636840752721105,0.9322160128071224,0.9047619047619048,0.9179581664458913
chr13:49628209-49628710,4,0.823840863806681,0.2955476973815475,0.9322159606367376,0.9047619047619048,0.9204469182159468
chr3:104527074-104527575,3,0.8772516357633268,0.2669674893085302,0.9322142194296673,0.9285714285714286,0.9303944142823027
chr8:38916622-38917123,3,1.8168590633186519,0.26689916501940364,0.932210141140616,0.9285714285714286,0.9303649951887644
chr12:990942-991443,3,0.565669149690313,0.266969995152838,0.9321987611957742,0.9285714285714286,0.9303870853765548
chr19:43782538-43783039,3,0.680830005850785,0.2668710671305136,0.9321954404439293,0.9285714285714286,0.9304223592349745
chr10:69061467-69061968,3,0.8045216943959875,0.2669044050458568,0.9321927732662075,0.9285714285714286,0.9304139605662386
chr10:95907680-95908181,3,0.4778104345094344,0.2668728894149169,0.9321905925319413,0.9285714285714286,0.9304196729248677
chr2:229416104-229416605,3,0.5831332244553692,0.2669626835723845,0.9321876242907162,0.9285714285714286,0.9303922034736732
chr12:6416537-6417038,3,0.5526404583256463,0.26692359691709716,0.9321867481964589,0.9285714285714286,0.9304063008348913
chr1:114716574-114717075,3,0.39311287727576233,0.266969320782623,0.9321845272509177,0.9285714285714286,0.9303859950611182
chr3:171173737-171174238,3,0.48677612423726,0.2668905029286477,0.9321838357532215,0.9285714285714286,0.9304128310463734
chr17:35764018-35764519,3,0.3104836303723499,0.26690856551091136,0.9321816003482627,0.9285714285714286,0.9304077042235626
chr17:3696055-3696556,3,0.43694817101636757,0.2669508779470335,0.9321775197929626,0.9285714285714286,0.9303933981506293
chr9:105447796-105448297,3,0.5377088592581272,0.266881403107983,0.9321718463263612,0.9285714285714286,0.9304089854051381
chr1:16676749-16677250,3,1.3368837962707454,0.2669402977935073,0.9321637552093979,0.9285714285714286,0.9303496178670103
chr8:124197717-124198218,3,0.608103327322877,0.26687984266409603,0.9321614776927332,0.9285714285714286,0.9304043224144772
chr3:171458059-171458560,3,0.5879115676537883,0.26691796097442616,0.932154683340613,0.9285714285714286,0.9303927556545881
chr16:1772200-1772701,3,0.4962183692305549,0.26696258575651866,0.9321528889662755,0.9285714285714286,0.9303510879874093
chr2:147297750-147298251,3,0.8940006780268808,0.266944330628464,0.932142574227325,0.9285714285714286,0.9303392921470597
chr3:5974597-5975098,3,1.0348796847270518,0.2669551722994266,0.9321377916667297,0.9285714285714286,0.9303740429529277
chr12:62603067-62603568,3,0.4455898883364049,0.26693508309870256,0.9321338283296213,0.9285714285714286,0.9303785546654031
chr2:96874341-96874842,3,0.6334615269124255,0.26694501915534724,0.9321332124121168,0.9285714285714286,0.9303753732776017
chr17:2123651-2124152,4,0.8355841019118103,0.29601877800467424,0.9321327793918408,0.9047619047619048,0.9195323434404065
chr6:141153476-141153977,4,0.8812900316784915,0.2969143406081086,0.9321299924540623,0.9047619047619048,0.9191186085997242
chr17:32528763-32529264,3,0.6777452079823114,0.2669441579972754,0.9321229024962521,0.9285714285714286,0.9303708955492666
chr3:183211303-183211804,4,0.8699268914556721,0.297639763312641,0.9321172271051565,0.9047619047619048,0.9183407650489137
chr8:124688506-124689007,3,0.4570065907426584,0.26697648895808623,0.9321152092866407,0.9285714285714286,0.9303363881329034
chr18:22344814-22345315,3,0.5266988264254437,0.2669472446895918,0.9321053039848953,0.9285714285714286,0.930320020070003
chr12:96258350-96258851,4,1.440155943876801,0.29505788694721274,0.9320927886269903,0.9047619047619048,0.9205543897177056
chr17:640391-640892,5,1.0498008564169778,0.31761566928742146,0.9320912244127489,0.8809523809523809,0.9076355600254512
chr5:128927585-128928086,4,1.1505633797751886,0.2970923478941065,0.9320890341418494,0.9047619047619048,0.9187601352637123
chr16:3577187-3577688,3,0.5150969057073398,0.26688825707911096,0.9320855135092332,0.9285714285714286,0.9303661439427411
chr2:136242657-136243158,3,0.4443188792853197,0.2669835202957936,0.9320845140636742,0.9285714285714286,0.9303226196003321
chr12:69154505-69155006,3,0.5935331712549704,0.2669888932386701,0.9320725284533813,0.9285714285714286,0.9303203167205664
chr14:91377004-91377505,3,0.5011985028428345,0.2669829742616843,0.9320699795549683,0.9285714285714286,0.9303134606386894
chr9:114398317-114398818,3,0.4479897774986248,0.26695832998193697,0.9320656723443742,0.9285714285714286,0.9303402495534084
chr11:118081139-118081640,4,1.4769840820840892,0.29714715882665277,0.9320580330900654,0.9047619047619048,0.919330899574849
chr1:12601887-12602388,3,2.012245480392681,0.26698954859969476,0.9320525486676343,0.9285714285714286,0.9303200829904521
chr7:36620283-36620784,3,0.49586939450207745,0.2669464812415442,0.9320482071928209,0.9285714285714286,0.9302894050378452
chr6:30614799-30615300,3,0.4270775088338926,0.2669823308491495,0.9320447348885054,0.9285714285714286,0.9303216245859353
chr18:61992842-61993343,3,0.5288518881661289,0.26693672315944816,0.9320390368371367,0.9285714285714286,0.9302824997507755
chr17:68253267-68253768,3,0.5922906259439081,0.26696006895076635,0.9320369356536263,0.9285714285714286,0.9302866919842006
chr1:160879016-160879517,3,1.6854373363150854,0.26693345302302607,0.9320353917726835,0.9285714285714286,0.9303327411351819
chr5:16625027-16625528,3,0.609460001453729,0.2669452707769055,0.9320291746448077,0.9285714285714286,0.9302790758460854
chr8:93991386-93991887,3,0.4375047860482491,0.2669749151669885,0.9320276513855652,0.9285714285714286,0.9302860437652833
chr3:185354086-185354587,3,0.5983086672475387,0.2669892097225279,0.932019722196761,0.9285714285714286,0.9303073620663492
chr10:119652351-119652852,3,0.5688780183360975,0.2669951156980555,0.9320140050781908,0.9285714285714286,0.9302879758033066
chr8:12525749-12526250,3,0.7033272978440874,0.26696396681675266,0.9320107946474069,0.9285714285714286,0.930313267227339
chr7:112081712-112082213,4,0.8349457189175571,0.29747398595895885,0.9320064323319794,0.9047619047619048,0.9192433442202266
chr1:45491077-45491578,3,0.45612424296904114,0.26699296477079126,0.9320028869888389,0.9285714285714286,0.9302981630802151
chr10:79148723-79149224,4,0.8512438890352761,0.2966827152252294,0.9319991834845681,0.9047619047619048,0.9178233892195496
chr3:19931194-19931695,3,0.39732135353921877,0.2669960543173588,0.9319956350030195,0.9285714285714286,0.9302931944481501
chr20:43939217-43939718,4,1.1485586098778577,0.29666343076015544,0.9319922569113818,0.9047619047619048,0.9178127747752782
chr11:116927122-116927623,3,0.5115906726874978,0.26692989754553625,0.931991423864611,0.9285714285714286,0.9302563396612138
chr21:46483258-46483759,3,0.7154845656214084,0.26700063514485256,0.9319797914152924,0.9285714285714286,0.9302711548779677
chr11:35303872-35304373,3,0.4450807405397168,0.2669477106723067,0.9319682270907851,0.9285714285714286,0.9302475304408436
chr6:501767-502268,3,0.7334743522944374,0.26694614824575336,0.9319596241775303,0.9285714285714286,0.93024272471625
chr2:48315206-48315707,3,0.3308387358152618,0.2670075575682216,0.9319563673509926,0.9285714285714286,0.9302643994731086
chr20:2301083-2301584,3,0.6750842396228207,0.26700559604273266,0.9319554507577581,0.9285714285714286,0.9302602284704661
chr14:92466011-92466512,3,1.9178583093332024,0.26698545993381334,0.9319531475547433,0.9285714285714286,0.9302487657481633
chr17:77494843-77495344,4,1.2314397655839842,0.29291313113544054,0.9319530478857898,0.9047619047619048,0.9212808669225337
